Mod:Item:MetaData, Localized Name
thebetweenlands:sapling_hearthgrove, Hearthgrove Sapling
thebetweenlands:sapling_nibbletwig, Nibbletwig Sapling
thebetweenlands:sapling_spirit_tree, Spirit Tree Sapling
thebetweenlands:root_pod, Root Pod
thebetweenlands:leaves_weedwood_tree, Weedwood Leaves
thebetweenlands:leaves_sap_tree, Sap Tree Leaves
thebetweenlands:leaves_rubber_tree, Rubber Tree Leaves
thebetweenlands:leaves_hearthgrove_tree, Hearthgrove Leaves
thebetweenlands:leaves_nibbletwig_tree, Nibbletwig Leaves
thebetweenlands:leaves_spirit_tree_top, Upper Spirit Tree Leaves
thebetweenlands:leaves_spirit_tree_middle, Middle Spirit Tree Leaves
thebetweenlands:leaves_spirit_tree_bottom, Lower Spirit Tree Leaves
thebetweenlands:weedwood_planks, Weedwood Planks
thebetweenlands:rubber_tree_planks, Rubber Tree Planks
thebetweenlands:giant_root_planks, Giant Root Planks
thebetweenlands:hearthgrove_planks, Hearthgrove Planks
thebetweenlands:nibbletwig_planks, Nibbletwig Planks
thebetweenlands:angry_betweenstone, Angry Betweenstone
thebetweenlands:betweenstone_bricks, Betweenstone Bricks
thebetweenlands:betweenstone_bricks_mirage, Betweenstone Bricks Mirage
thebetweenlands:betweenstone_tiles, Betweenstone Tiles
thebetweenlands:betweenstone_chiseled, Chiseled Betweenstone
thebetweenlands:cragrock_chiseled, Chiseled Cragrock
thebetweenlands:cragrock_chiseled_cracked, Cracked Chiseled Cragrock
thebetweenlands:cragrock_chiseled_mossy, Mossy Chiseled Cragrock
thebetweenlands:limestone_chiseled, Chiseled Limestone
thebetweenlands:pitstone_chiseled, Chiseled Pitstone
thebetweenlands:scabyst_chiseled_1, Chiseled Scabyst
thebetweenlands:scabyst_chiseled_2, Chiseled Scabyst
thebetweenlands:scabyst_chiseled_3, Chiseled Scabyst
thebetweenlands:scabyst_pitstone_dotted, Scabyst Lined Pitstone
thebetweenlands:scabyst_pitstone_horizontal, Scabyst Lined Pitstone
thebetweenlands:scabyst_bricks, Scabyst Bricks
thebetweenlands:cracked_betweenstone_bricks, Cracked Betweenstone Bricks
thebetweenlands:cracked_betweenstone_tiles, Cracked Betweenstone Tiles
thebetweenlands:cracked_limestone_bricks, Cracked Limestone Bricks
thebetweenlands:cragrock_bricks, Cragrock Bricks
thebetweenlands:cragrock_bricks_cracked, Cracked Cragrock Bricks
thebetweenlands:cragrock_bricks_mossy, Mossy Cragrock Bricks
thebetweenlands:cragrock_tiles, Cragrock Tiles
thebetweenlands:cragrock_tiles_cracked, Cracked Cragrock Tiles
thebetweenlands:cragrock_tiles_mossy, Mossy Cragrock Tiles
thebetweenlands:glowing_betweenstone_tile, Glowing Betweenstone Tile
thebetweenlands:inactive_glowing_smooth_cragrock, Inactive Glowing Smooth Cragrock
thebetweenlands:glowing_smooth_cragrock, Glowing Smooth Cragrock
thebetweenlands:limestone_bricks, Limestone Bricks
thebetweenlands:limestone_tiles, Limestone Tiles
thebetweenlands:mossy_betweenstone_bricks, Mossy Betweenstone Bricks
thebetweenlands:mossy_betweenstone_tiles, Mossy Betweenstone Tiles
thebetweenlands:mossy_limestone_bricks, Mossy Limestone Bricks
thebetweenlands:mossy_smooth_betweenstone, Mossy Smooth Betweenstone
thebetweenlands:mud_bricks, Mud Bricks
thebetweenlands:mud_brick_shingles, Mud Brick Shingles
thebetweenlands:rubber_block, Rubber Block
thebetweenlands:pitstone_bricks, Pitstone Bricks
thebetweenlands:pitstone_tiles, Pitstone Tiles
thebetweenlands:polished_limestone, Polished Limestone
thebetweenlands:smooth_betweenstone, Smooth Betweenstone
thebetweenlands:smooth_cragrock, Smooth Cragrock
thebetweenlands:octine_block, Block of Octine
thebetweenlands:syrmorite_block, Block of Syrmorite
thebetweenlands:valonite_block, Block of Valonite
thebetweenlands:scabyst_block, Block of Scabyst
thebetweenlands:weak_betweenstone_tiles, Weak Betweenstone Tiles
thebetweenlands:weak_polished_limestone, Weak Polished Limestone
thebetweenlands:weak_mossy_betweenstone_tiles, Weak Mossy Betweenstone Tiles
thebetweenlands:weak_smooth_cragrock, Weak Smooth Cragrock
thebetweenlands:dentrothyst:0, Green Dentrothyst
thebetweenlands:dentrothyst:1, Orange Dentrothyst
thebetweenlands:loot_pot:0, Pot of Chance
thebetweenlands:loot_pot:4, Pot of Chance
thebetweenlands:loot_pot:8, Pot of Chance
thebetweenlands:mob_spawner, Monster Spawner
thebetweenlands:temple_pillar, Temple Pillar
thebetweenlands:betweenstone_pillar, Betweenstone Pillar
thebetweenlands:pitstone_pillar, Pitstone Pillar
thebetweenlands:limestone_pillar, Limestone Pillar
thebetweenlands:cragrock_pillar, Cragrock Pillar
thebetweenlands:tar_beast_spawner, Tar Beast Spawner
thebetweenlands:tar_loot_pot:0, Tar Pot of Chance
thebetweenlands:tar_loot_pot:4, Tar Pot of Chance
thebetweenlands:tar_loot_pot:8, Tar Pot of Chance
thebetweenlands:cragrock_stairs, Cragrock Stairs
thebetweenlands:pitstone_stairs, Pitstone Stairs
thebetweenlands:betweenstone_stairs, Betweenstone Stairs
thebetweenlands:betweenstone_brick_stairs, Betweenstone Brick Stairs
thebetweenlands:mud_brick_stairs, Mud Brick Stairs
thebetweenlands:cragrock_brick_stairs, Cragrock Brick Stairs
thebetweenlands:limestone_brick_stairs, Limestone Brick Stairs
thebetweenlands:pitstone_brick_stairs, Pitstone Brick Stairs
thebetweenlands:limestone_stairs, Limestone Stairs
thebetweenlands:smooth_betweenstone_stairs, Smooth Betweenstone Stairs
thebetweenlands:smooth_cragrock_stairs, Smooth Cragrock Stairs
thebetweenlands:polished_limestone_stairs, Polished Limestone Stairs
thebetweenlands:mossy_betweenstone_brick_stairs, Mossy Betweenstone Brick Stairs
thebetweenlands:mossy_smooth_betweenstone_stairs, Mossy Smooth Betweenstone Stairs
thebetweenlands:cracked_betweenstone_brick_stairs, Cracked Betweenstone Brick Stairs
thebetweenlands:scabyst_brick_stairs, Scabyst Brick Stairs
thebetweenlands:sulfur_block, Block of Sulfur
thebetweenlands:temple_bricks, Temple Bricks
thebetweenlands:smooth_pitstone, Smooth Pitstone
thebetweenlands:mire_coral_block, Mire Coral Block
thebetweenlands:deep_water_coral_block, Deep Water Coral Block
thebetweenlands:slimy_bone_block, Slimy Bone Block
thebetweenlands:aqua_middle_gem_block, Aqua Middle Gem Block
thebetweenlands:crimson_middle_gem_block, Crimson Middle Gem Block
thebetweenlands:green_middle_gem_block, Green Middle Gem Block
thebetweenlands:compost_block, Block of Compost
thebetweenlands:polished_dentrothyst:0, Green Polished Dentrothyst
thebetweenlands:polished_dentrothyst:1, Orange Polished Dentrothyst
thebetweenlands:silt_glass, Silt Glass
thebetweenlands:silt_glass_pane, Silt Glass Pane
thebetweenlands:lattice, Lattice
thebetweenlands:lattice_fine, Fine Lattice
thebetweenlands:filtered_silt_glass, Filtered Silt Glass
thebetweenlands:filtered_silt_glass_pane, Filtered Silt Glass Pane
thebetweenlands:polished_dentrothyst_pane:0, Green Polished Dentrothyst Pane
thebetweenlands:polished_dentrothyst_pane:1, Orange Polished Dentrothyst Pane
thebetweenlands:amate_paper_pane_1, Connected Amate Paper Pane
thebetweenlands:amate_paper_pane_2, Squared Amate Paper Pane
thebetweenlands:amate_paper_pane_3, Rounded Amate Paper Pane
thebetweenlands:smooth_pitstone_stairs, Smooth Pitstone Stairs
thebetweenlands:tar_solid_stairs, Solid Tar Stairs
thebetweenlands:temple_brick_stairs, Temple Brick Stairs
thebetweenlands:spike_trap, Polished Limestone Spike Trap
thebetweenlands:weedwood_plank_stairs, Weedwood Plank Stairs
thebetweenlands:rubber_tree_plank_stairs, Rubber Tree Plank Stairs
thebetweenlands:giant_root_plank_stairs, Giant Root Plank Stairs
thebetweenlands:hearthgrove_plank_stairs, Hearthgrove Plank Stairs
thebetweenlands:nibbletwig_plank_stairs, Nibbletwig Plank Stairs
thebetweenlands:possessed_block, Possessed Block
thebetweenlands:item_cage, Item Cage
thebetweenlands:item_shelf, Item Shelf
thebetweenlands:thatch, Thatch
thebetweenlands:cragrock_slab, Cragrock Slab
thebetweenlands:pitstone_slab, Pitstone Slab
thebetweenlands:betweenstone_slab, Betweenstone Slab
thebetweenlands:smooth_pitstone_slab, Smooth Pitstone Slab
thebetweenlands:tar_solid_slab, Solid Tar Slab
thebetweenlands:temple_brick_slab, Temple Brick Slab
thebetweenlands:betweenstone_brick_slab, Betweenstone Brick Slab
thebetweenlands:mud_brick_slab, Mud Brick Slab
thebetweenlands:cragrock_brick_slab, Cragrock Brick Slab
thebetweenlands:limestone_brick_slab, Limestone Brick Slab
thebetweenlands:limestone_slab, Limestone Slab
thebetweenlands:smooth_betweenstone_slab, Smooth Betweenstone Slab
thebetweenlands:smooth_cragrock_slab, Smooth Cragrock Slab
thebetweenlands:polished_limestone_slab, Polished Limestone Slab
thebetweenlands:pitstone_brick_slab, Pitstone Brick Slab
thebetweenlands:mossy_betweenstone_brick_slab, Mossy Betweenstone Brick Slab
thebetweenlands:mossy_smooth_betweenstone_slab, Mossy Smooth Betweenstone Slab
thebetweenlands:cracked_betweenstone_brick_slab, Cracked Betweenstone Brick Slab
thebetweenlands:weedwood_plank_slab, Weedwood Plank Slab
thebetweenlands:rubber_tree_plank_slab, Rubber Tree Plank Slab
thebetweenlands:giant_root_plank_slab, Giant Root Plank Slab
thebetweenlands:hearthgrove_plank_slab, Hearthgrove Plank Slab
thebetweenlands:nibbletwig_plank_slab, Nibbletwig Plank Slab
thebetweenlands:mud_brick_shingle_slab, Mud Brick Shingle Slab
thebetweenlands:mud_brick_shingle_stairs, Mud Brick Shingle Stairs
thebetweenlands:mud_brick_shingle_wall, Mud Brick Shingle Wall
thebetweenlands:filtered_silt_glass_stained:0, Dull Lavender Filtered Silt Glass
thebetweenlands:filtered_silt_glass_stained:1, Maroon Filtered Silt Glass
thebetweenlands:filtered_silt_glass_stained:2, Shadow Green Filtered Silt Glass
thebetweenlands:filtered_silt_glass_stained:3, Camelot Magenta Filtered Silt Glass
thebetweenlands:filtered_silt_glass_stained:4, Saffron Filtered Silt Glass
thebetweenlands:filtered_silt_glass_stained:5, Caribbean Green Filtered Silt Glass
thebetweenlands:filtered_silt_glass_stained:6, Vivid Tangerine Filtered Silt Glass
thebetweenlands:filtered_silt_glass_stained:7, Champagne Filtered Silt Glass
thebetweenlands:filtered_silt_glass_stained:8, Raisin Black Filtered Silt Glass
thebetweenlands:filtered_silt_glass_stained:9, Sushi Green Filtered Silt Glass
thebetweenlands:filtered_silt_glass_stained:10, Elm Cyan Filtered Silt Glass
thebetweenlands:filtered_silt_glass_stained:11, Cadmium Green Filtered Silt Glass
thebetweenlands:filtered_silt_glass_stained:12, Lavender Blue Filtered Silt Glass
thebetweenlands:filtered_silt_glass_stained:13, Brown Rust Filtered Silt Glass
thebetweenlands:filtered_silt_glass_stained:14, Midnight Purple Filtered Silt Glass
thebetweenlands:filtered_silt_glass_stained:15, Pewter Grey Filtered Silt Glass
thebetweenlands:mud_brick_shingle_stained:0, Dull Lavender Mud Brick Shingles
thebetweenlands:mud_brick_shingle_stained:1, Maroon Mud Brick Shingles
thebetweenlands:mud_brick_shingle_stained:2, Shadow Green Mud Brick Shingles
thebetweenlands:mud_brick_shingle_stained:3, Camelot Magenta Mud Brick Shingles
thebetweenlands:mud_brick_shingle_stained:4, Saffron Mud Brick Shingles
thebetweenlands:mud_brick_shingle_stained:5, Caribbean Green Mud Brick Shingles
thebetweenlands:mud_brick_shingle_stained:6, Vivid Tangerine Mud Brick Shingles
thebetweenlands:mud_brick_shingle_stained:7, Champagne Mud Brick Shingles
thebetweenlands:mud_brick_shingle_stained:8, Raisin Black Mud Brick Shingles
thebetweenlands:mud_brick_shingle_stained:9, Sushi Green Mud Brick Shingles
thebetweenlands:mud_brick_shingle_stained:10, Elm Cyan Mud Brick Shingles
thebetweenlands:mud_brick_shingle_stained:11, Cadmium Green Mud Brick Shingles
thebetweenlands:mud_brick_shingle_stained:12, Lavender Blue Mud Brick Shingles
thebetweenlands:mud_brick_shingle_stained:13, Brown Rust Mud Brick Shingles
thebetweenlands:mud_brick_shingle_stained:14, Midnight Purple Mud Brick Shingles
thebetweenlands:mud_brick_shingle_stained:15, Pewter Grey Mud Brick Shingles
thebetweenlands:mud_brick_shingle_slab_stained_dull_lavender, Dull Lavender Mud Brick Shingle Slab
thebetweenlands:mud_brick_shingle_slab_stained_maroon, Maroon Mud Brick Shingle Slab
thebetweenlands:mud_brick_shingle_slab_stained_shadow_green, Shadow Green Mud Brick Shingle Slab
thebetweenlands:mud_brick_shingle_slab_stained_camelot_magenta, Camelot Magenta Mud Brick Shingle Slab
thebetweenlands:mud_brick_shingle_slab_stained_saffron, Saffron Mud Brick Shingle Slab
thebetweenlands:mud_brick_shingle_slab_stained_caribbean_green, Caribbean Green Mud Brick Shingle Slab
thebetweenlands:mud_brick_shingle_slab_stained_vivid_tangerine, Vivid Tangerine Mud Brick Shingle Slab
thebetweenlands:mud_brick_shingle_slab_stained_champagne, Champagne Mud Brick Shingle Slab
thebetweenlands:mud_brick_shingle_slab_stained_raisin_black, Raisin Black Mud Brick Shingle Slab
thebetweenlands:mud_brick_shingle_slab_stained_sushi_green, Sushi Green Mud Brick Shingle Slab
thebetweenlands:mud_brick_shingle_slab_stained_elm_cyan, Elm Cyan Mud Brick Shingle Slab
thebetweenlands:mud_brick_shingle_slab_stained_cadmium_green, Cadmium Green Mud Brick Shingle Slab
thebetweenlands:mud_brick_shingle_slab_stained_lavender_blue, Lavender Blue Mud Brick Shingle Slab
thebetweenlands:mud_brick_shingle_slab_stained_brown_rust, Brown Rust Mud Brick Shingle Slab
thebetweenlands:mud_brick_shingle_slab_stained_midnight_purple, Midnight Purple Mud Brick Shingle Slab
thebetweenlands:mud_brick_shingle_slab_stained_pewter_grey, Pewter Grey Mud Brick Shingle Slab
thebetweenlands:mud_brick_shingle_stairs_stained_dull_lavender, Dull Lavender Mud Brick Shingle Stairs
thebetweenlands:mud_brick_shingle_stairs_stained_maroon, Maroon Mud Brick Shingle Stairs
thebetweenlands:mud_brick_shingle_stairs_stained_shadow_green, Shadow Green Mud Brick Shingle Stairs
thebetweenlands:mud_brick_shingle_stairs_stained_camelot_magenta, Camelot Magenta Mud Brick Shingle Stairs
thebetweenlands:mud_brick_shingle_stairs_stained_saffron, Saffron Mud Brick Shingle Stairs
thebetweenlands:mud_brick_shingle_stairs_stained_caribbean_green, Caribbean Green Mud Brick Shingle Stairs
thebetweenlands:mud_brick_shingle_stairs_stained_vivid_tangerine, Vivid Tangerine Mud Brick Shingle Stairs
thebetweenlands:mud_brick_shingle_stairs_stained_champagne, Champagne Mud Brick Shingle Stairs
thebetweenlands:mud_brick_shingle_stairs_stained_raisin_black, Raisin Black Mud Brick Shingle Stairs
thebetweenlands:mud_brick_shingle_stairs_stained_sushi_green, Sushi Green Mud Brick Shingle Stairs
thebetweenlands:mud_brick_shingle_stairs_stained_elm_cyan, Elm Cyan Mud Brick Shingle Stairs
thebetweenlands:mud_brick_shingle_stairs_stained_cadmium_green, Cadmium Green Mud Brick Shingle Stairs
thebetweenlands:mud_brick_shingle_stairs_stained_lavender_blue, Lavender Blue Mud Brick Shingle Stairs
thebetweenlands:mud_brick_shingle_stairs_stained_brown_rust, Brown Rust Mud Brick Shingle Stairs
thebetweenlands:mud_brick_shingle_stairs_stained_midnight_purple, Midnight Purple Mud Brick Shingle Stairs
thebetweenlands:mud_brick_shingle_stairs_stained_pewter_grey, Pewter Grey Mud Brick Shingle Stairs
thebetweenlands:thatch_slab, Thatch Slab
thebetweenlands:scabyst_brick_slab, Scabyst Brick Slab
thebetweenlands:pitstone_wall, Pitstone Wall
thebetweenlands:betweenstone_wall, Betweenstone Wall
thebetweenlands:tar_solid_wall, Solid Tar Wall
thebetweenlands:temple_brick_wall, Temple Brick Wall
thebetweenlands:smooth_pitstone_wall, Smooth Pitstone Wall
thebetweenlands:betweenstone_brick_wall, Betweenstone Brick Wall
thebetweenlands:mud_brick_wall, Mud Brick Wall
thebetweenlands:cragrock_wall, Cragrock Wall
thebetweenlands:cragrock_brick_wall, Cragrock Brick Wall
thebetweenlands:limestone_brick_wall, Limestone Brick Wall
thebetweenlands:limestone_wall, Limestone Wall
thebetweenlands:polished_limestone_wall, Polished Limestone Wall
thebetweenlands:pitstone_brick_wall, Pitstone Brick Wall
thebetweenlands:smooth_betweenstone_wall, Smooth Betweenstone Wall
thebetweenlands:smooth_cragrock_wall, Smooth Cragrock Wall
thebetweenlands:mossy_betweenstone_brick_wall, Mossy Betweenstone Brick Wall
thebetweenlands:mossy_smooth_betweenstone_wall, Mossy Smooth Betweenstone Wall
thebetweenlands:cracked_betweenstone_brick_wall, Cracked Betweenstone Brick Wall
thebetweenlands:scabyst_brick_wall, Scabyst Brick Wall
thebetweenlands:weedwood_plank_fence, Weedwood Plank Fence
thebetweenlands:weedwood_log_fence, Weedwood Log Fence
thebetweenlands:rubber_tree_plank_fence, Rubber Tree Plank Fence
thebetweenlands:giant_root_plank_fence, Giant Root Plank Fence
thebetweenlands:hearthgrove_plank_fence, Hearthgrove Plank Fence
thebetweenlands:nibbletwig_plank_fence, Nibbletwig Plank Fence
thebetweenlands:weedwood_plank_fence_gate, Weedwood Plank Fence Gate
thebetweenlands:weedwood_log_fence_gate, Weedwood Log Fence Gate
thebetweenlands:rubber_tree_plank_fence_gate, Rubber Tree Plank Fence Gate
thebetweenlands:giant_root_plank_fence_gate, Giant Root Plank Fence Gate
thebetweenlands:hearthgrove_plank_fence_gate, Hearthgrove Plank Fence Gate
thebetweenlands:nibbletwig_plank_fence_gate, Nibbletwig Plank Fence Gate
thebetweenlands:weedwood_plank_pressure_plate, Weedwood Plank Pressure Plate
thebetweenlands:betweenstone_pressure_plate, Smooth Betweenstone Pressure Plate
thebetweenlands:syrmorite_pressure_plate, Syrmorite Pressure Plate
thebetweenlands:weedwood_plank_button, Weedwood Plank Button
thebetweenlands:betweenstone_button, Smooth Betweenstone Button
thebetweenlands:weedwood_ladder, Weedwood Ladder
thebetweenlands:weedwood_lever, Weedwood Lever
thebetweenlands:mud_loot_pot:0, Mud Pot of Chance
thebetweenlands:mud_loot_pot:4, Mud Pot of Chance
thebetweenlands:mud_loot_pot:8, Mud Pot of Chance
thebetweenlands:worm_dungeon_pillar:0, Worm Pillar
thebetweenlands:worm_dungeon_pillar:1, Sludgy Worm Pillar 1
thebetweenlands:worm_dungeon_pillar:2, Sludgy Worm Pillar 2
thebetweenlands:worm_dungeon_pillar:3, Sludgy Worm Pillar 3
thebetweenlands:worm_dungeon_pillar:4, Sludgy Worm Pillar 4
thebetweenlands:worm_dungeon_pillar:5, Sludgy Worm Pillar 5
thebetweenlands:worm_dungeon_pillar:6, Worm Pillar Cap
thebetweenlands:worm_dungeon_pillar:7, Sludgy Worm Pillar Cap 1
thebetweenlands:worm_dungeon_pillar:8, Sludgy Worm Pillar Cap 2
thebetweenlands:worm_dungeon_pillar:9, Sludgy Worm Pillar Cap 3
thebetweenlands:worm_dungeon_pillar:10, Sludgy Worm Pillar Cap 4
thebetweenlands:worm_dungeon_pillar:11, Sludgy Worm Pillar Cap 5
thebetweenlands:compacted_mud, Compacted Mud
thebetweenlands:mud_tiles:0, Mud Tiles
thebetweenlands:mud_tiles:1, Decayed Mud Tiles
thebetweenlands:mud_tiles:2, Cracked Mud Tiles
thebetweenlands:mud_tiles:3, Decayed Cracked Mud Tiles
thebetweenlands:puffshroom, Puffshroom
thebetweenlands:mud_bricks_carved:0, Carved Mud Bricks
thebetweenlands:mud_bricks_carved:1, Sludgy Carved Mud Bricks 1
thebetweenlands:mud_bricks_carved:2, Sludgy Carved Mud Bricks 2
thebetweenlands:mud_bricks_carved:3, Sludgy Carved Mud Bricks 3
thebetweenlands:mud_bricks_carved:4, Sludgy Carved Mud Bricks 4
thebetweenlands:mud_bricks_carved:5, Carved Mud Bricks Edge
thebetweenlands:mud_bricks_carved:6, Sludgy Carved Mud Bricks Edge 1
thebetweenlands:mud_bricks_carved:7, Sludgy Carved Mud Bricks Edge 2
thebetweenlands:mud_bricks_carved:8, Sludgy Carved Mud Bricks Edge 3
thebetweenlands:mud_bricks_carved:9, Sludgy Carved Mud Bricks Edge 4
